Simulation-71,9.969825432143919,58.92823336132307,-0.33839877351947195,6.88
Simulation-72,9.870642903849589,62.33959077515647,-0.28783585538539447,6.890000000000001
Simulation-73,10.417094001239766,60.92318142457036,-0.31692356786870707,7.0600000000000005
Simulation-74,10.200447544148663,58.9882815445854,-0.28719344806644476,6.94
Simulation-75,9.751806469642343,62.18539306773545,-0.3081013678837495,6.85
Simulation-76,9.789173209852356,57.9213100793563,-0.29405815455910456,6.79
Simulation-77,10.228250849907285,56.59624246986815,-0.32796550188584317,6.92
Simulation-78,10.026952883964238,60.3459193705053,-0.3411164806920448,6.93
Simulation-79,9.869506531982859,62.73212867046044,-0.3090025428951322,6.9
Simulation-80,9.702538127130204,63.31919610370656,-0.2761764034999479,6.850000000000001
Simulation-81,9.997264524711564,56.016671400695465,-0.3196227611094929,6.83
Simulation-82,9.541465178132238,64.78591322611373,-0.27633095645156064,6.82
Simulation-83,10.138650968051719,55.19430457398886,-0.2958017312366069,6.859999999999999
Simulation-84,10.323979655091517,58.8673695596371,-0.3230694303932823,7.0
Simulation-85,9.655777570612795,61.666336944992196,-0.2543192134004336,6.790000000000001
Simulation-86,10.289117376055277,61.901845114601336,-0.32984351115313376,7.04
Simulation-87,10.267980733184626,56.168541429534066,-0.30461246657603214,6.92
Simulation-88,9.831986998920604,61.99944754494895,-0.29998978213197136,6.880000000000001
Simulation-89,10.039989514275094,64.63738574747629,-0.3347835355685794,7.0200000000000005
Simulation-90,10.123664010746756,60.87589715567738,-0.34028435909153276,6.98
Simulation-91,9.935526468415427,60.05269576405984,-0.3164609569742606,6.879999999999999
Simulation-92,10.419568610181386,63.47315868699613,-0.2658108292321581,7.09
Simulation-93,10.33841615303991,60.54419058744008,-0.3386600683256655,7.040000000000001
Simulation-94,9.899520617867452,61.45545916330392,-0.30574719382730275,6.890000000000001
Simulation-95,10.034847441639608,64.43800020334663,-0.33909491428228855,7.010000000000001
Simulation-96,9.811973724986967,62.776600422014205,-0.2810473520618786,6.87
Simulation-97,9.653079938931768,58.370828419954634,-0.28508809733312707,6.739999999999999
Simulation-98,10.121739463349135,63.93178249895631,-0.34617060188883975,7.03
Simulation-99,9.952044621452087,55.631410014327976,-0.25875973211265013,6.789999999999999
